0.17261,0.0085846,0.00010203,0.17251,0.0085333,0.00020454,0.1724,0.0084818,0.00030754,0.1723,0.0084301,0.00041104,0.1722,0.0083781,0.00051505,0.17209,0.0083258,0.00061957,0.17199,0.0082733,0.00072462,0.17188,0.0082205,0.00083021,0.17178,0.0081674,0.00093634,0.17167,0.0081141,0.001043
0.17261,0.0087086,0.00010059,0.17251,0.0086581,0.00020165,0.17241,0.0086074,0.00030317,0.17231,0.0085564,0.00040517,0.1722,0.0085051,0.00050765,0.1721,0.0084536,0.00061062,0.172,0.0084019,0.0007141,0.17189,0.0083499,0.00081808,0.17179,0.0082976,0.00092259,0.17168,0.0082451,0.0010276
0.17261,0.0088327,9.9198e-05,0.17251,0.0087829,0.00019884,0.17241,0.0087328,0.00029892,0.17231,0.0086826,0.00039946,0.17221,0.0086321,0.00050046,0.17211,0.0085813,0.00060194,0.17201,0.0085304,0.00070388,0.17191,0.0084791,0.00080632,0.1718,0.0084277,0.00090925,0.1717,0.008376,0.0010127
0.17261,0.0089568,9.7842e-05,0.17252,0.0089076,0.0001961,0.17242,0.0088583,0.0002948,0.17232,0.0088087,0.00039392,0.17222,0.0087589,0.00049348,0.17212,0.0087089,0.0005935,0.17202,0.0086587,0.00069396,0.17192,0.0086082,0.0007949,0.17182,0.0085575,0.0008963,0.17171,0.0085066,0.00099818
0.17262,0.0090808,9.6523e-05,0.17252,0.0090323,0.00019345,0.17242,0.0089836,0.00029078,0.17232,0.0089348,0.00038853,0.17222,0.0088857,0.0004867,0.17213,0.0088364,0.0005853,0.17203,0.0087869,0.00068433,0.17193,0.0087371,0.0007838,0.17183,0.0086872,0.00088372,0.17173,0.008637,0.0009841
0.17262,0.0092048,9.5239e-05,0.17252,0.009157,0.00019086,0.17242,0.009109,0.00028688,0.17233,0.0090608,0.00038329,0.17223,0.0090124,0.0004801,0.17213,0.0089637,0.00057732,0.17204,0.0089149,0.00067496,0.17194,0.0088659,0.00077302,0.17184,0.0088167,0.0008715,0.17174,0.0087672,0.00097042
0.17262,0.0093288,9.3988e-05,0.17252,0.0092816,0.00018835,0.17243,0.0092342,0.00028308,0.17233,0.0091867,0.00037819,0.17224,0.0091389,0.00047368,0.17214,0.009091,0.00056957,0.17205,0.0090428,0.00066585,0.17195,0.0089945,0.00076253,0.17185,0.008946,0.00085962,0.17175,0.0088972,0.00095713
0.17262,0.0094528,9.2771e-05,0.17253,0.0094062,0.00018589,0.17243,0.0093594,0.00027938,0.17234,0.0093125,0.00037322,0.17224,0.0092654,0.00046743,0.17215,0.0092181,0.00056202,0.17205,0.0091706,0.00065699,0.17196,0.009123,0.00075233,0.17186,0.0090751,0.00084807,0.17177,0.009027,0.00094421
0.17262,0.0095767,9.1584e-05,0.17253,0.0095307,0.00018351,0.17244,0.0094846,0.00027577,0.17234,0.0094383,0.00036839,0.17225,0.0093918,0.00046135,0.17216,0.0093452,0.00055467,0.17206,0.0092983,0.00064836,0.17197,0.0092513,0.00074241,0.17187,0.0092041,0.00083684,0.17178,0.0091567,0.00093164
0.17262,0.0097007,9.0428e-05,0.17253,0.0096553,0.00018118,0.17244,0.0096097,0.00027226,0.17235,0.009564,0.00036368,0.17226,0.0095182,0.00045543,0.17216,0.0094721,0.00054752,0.17207,0.0094259,0.00063996,0.17198,0.0093795,0.00073275,0.17189,0.0093329,0.0008259,0.17179,0.0092862,0.00091941
0.17262,0.0098246,8.9301e-05,0.17253,0.0097798,0.00017891,0.17244,0.0097348,0.00026884,0.17235,0.0096897,0.00035909,0.17226,0.0096444,0.00044966,0.17217,0.009599,0.00054055,0.17208,0.0095533,0.00063178,0.17199,0.0095076,0.00072335,0.1719,0.0094616,0.00081526,0.1718,0.0094155,0.00090751
